"node_name","corridor_route","corridor_dir","node_lon","node_lat","node_lanes","node_shift","node_s_limit","node_seq_number","node_n_type","node_transition","node_label","node_attach_side","node_active","node_forks","node_pickable","node_station_id","node_above","corridor_name","node_name_seq"
"rnd_90787","T.H.100","NB",-93.30063,45.06418,1,5,NA,94,"Exit","Leg","Humboldt Ave NB",NA,NA,NA,NA,NA,NA,"T.H.100 NB","T.H.100 NB_0094"
"rnd_90926","T.H.100","NB",-93.29439,45.06949,2,4,NA,99,"Exit","Common","I-694 EB",NA,NA,"rnd_87063",NA,"S1627",NA,"T.H.100 NB","T.H.100 NB_0099"
"rnd_91080","T.H.100","SB",-93.29954,45.06806,1,6,NA,6,"Entrance","Leg","Humboldt Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0006"
"rnd_91193","T.H.100","SB",-93.30476,45.06141,1,5,NA,10,"Exit","Leg","57th Ave",NA,NA,NA,TRUE,NA,NA,"T.H.100 SB","T.H.100 SB_0010"
"rnd_3","T.H.100","SB",-93.30689,45.06015,1,5,NA,11,"Entrance",NA,"Summit Dr N",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0011"
"rnd_95703","T.H.100","SB",-93.3083,45.05928,2,5,60,12,NA,NA,"57th Ave",NA,NA,NA,TRUE,"S1615",NA,"T.H.100 SB","T.H.100 SB_0012"
"rnd_91195","T.H.100","SB",-93.31177,45.05725,1,5,NA,13,"Entrance","Leg","57th Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0013"
"rnd_91199","T.H.100","SB",-93.32028,45.05259,1,5,NA,14,"Exit","Leg","Brooklyn Blvd",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0014"
"rnd_95700","T.H.100","SB",-93.32145,45.05175,2,5,60,15,NA,NA,"Brooklyn Blvd",NA,NA,NA,TRUE,"S1616",NA,"T.H.100 SB","T.H.100 SB_0015"
"rnd_4","T.H.100","SB",-93.32185,45.05138,1,5,NA,16,"Entrance",NA,"Xerxes Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0016"
"rnd_91197","T.H.100","SB",-93.32302,45.05017,1,6,NA,17,"Entrance","Leg","Brooklyn Blvd",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0017"
"rnd_88943","T.H.100","SB",-93.33017,45.04262,1,5,NA,20,"Exit","Leg","France Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0020"
"rnd_88947","T.H.100","SB",-93.33384,45.04085,1,6,NA,23,"Entrance","Leg","France Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0023"
"rnd_88949","T.H.100","SB",-93.33983,45.03877,1,5,NA,24,"Exit","Leg","Co Rd 81",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0024"
"rnd_88953","T.H.100","SB",-93.34519,45.03444,1,6,NA,28,"Entrance","Leg","Co Rd 81",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0028"
"rnd_88957","T.H.100","SB",-93.34728,45.0311,1,6,NA,30,"Exit","Leg","42nd Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0030"
"rnd_89933","T.H.100","SB",-93.34739,45.02896,1,7,NA,32,"Entrance","Leg","42nd Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0032"
"rnd_89935","T.H.100","SB",-93.34777,45.02435,1,6,NA,34,"Exit","Leg","36th Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0034"
"rnd_88963","T.H.100","SB",-93.34935,45.01687,1,6,NA,37,"Entrance","Leg","36th Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0037"
"rnd_88969","T.H.100","SB",-93.34952,45.00256,1,6,NA,40,"Exit","Leg","Duluth St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0040"
"rnd_88973","T.H.100","SB",-93.34953,44.99645,1,7,NA,42,"Entrance","Leg","Duluth St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0042"
"rnd_88977","T.H.100","SB",-93.34951,44.98763,1,6,NA,44,"Exit","Leg","T.H.55",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0044"
"rnd_88981","T.H.100","SB",-93.34898,44.98143,1,7,NA,46,"Entrance","Leg","T.H.55",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0046"
"rnd_88983","T.H.100","SB",-93.34707,44.97912,1,7,NA,47,"Exit","Leg","Glenwood Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0047"
"rnd_85413","T.H.100","SB",-93.34283,44.97582,1,6,NA,51,"Entrance","Leg","Glenwood Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0051"
"rnd_85427","T.H.100","SB",-93.34164,44.96893,1,6,NA,56,"Exit","Leg","Parkdale Dr",NA,NA,NA,TRUE,NA,NA,"T.H.100 SB","T.H.100 SB_0056"
"rnd_85429","T.H.100","SB",-93.3456,44.95953,1,6,NA,60,"Entrance","CD","T.H.100 CD SB",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0060"
"rnd_90731","T.H.100","SB",-93.34801,44.9507,1,7,NA,66,"Exit","Leg","Minnetonka Blvd",NA,NA,NA,TRUE,NA,NA,"T.H.100 SB","T.H.100 SB_0066"
"rnd_1649","T.H.100","SB",-93.34805,44.94717,1,7,NA,68,"Entrance",NA,"Minnetonka Blvd",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0068"
"rnd_85443","T.H.100","SB",-93.3501,44.92831,1,6,NA,80,"Entrance","Leg","Excelsior Blvd",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0080"
"rnd_88497","T.H.100","SB",-93.35061,44.91525,1,6,NA,84,"Exit","Leg","50th St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0084"
"rnd_88501","T.H.100","SB",-93.35063,44.90817,1,6,NA,86,"Entrance","Leg","50th St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0086"
"rnd_85447","T.H.100","SB",-93.35002,44.89939,1,6,NA,89,"Exit","Leg","Benton Ave",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0089"
"rnd_85453","T.H.100","SB",-93.35022,44.89028,1,7,NA,92,"Entrance","Loop","T.H.62 WB",NA,NA,NA,NA,NA,"t","T.H.100 SB","T.H.100 SB_0092"
"rnd_85459","T.H.100","SB",-93.35027,44.88674,1,6,NA,95,"Entrance","Leg","T.H.62 EB",NA,NA,NA,NA,NA,"t","T.H.100 SB","T.H.100 SB_0095"
"rnd_85463","T.H.100","SB",-93.3507,44.87978,1,6,NA,97,"Exit","Leg","70th St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0097"
"rnd_85467","T.H.100","SB",-93.35071,44.87347,1,6,NA,99,"Entrance","Leg","70th St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0099"
"rnd_85469","T.H.100","SB",-93.35037,44.86698,1,5,NA,100,"Exit","Leg","77th St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0100"
"rnd_85471","T.H.100","SB",-93.35034,44.86518,2,5,NA,101,NA,NA,"77th St",NA,NA,NA,TRUE,"S421",NA,"T.H.100 SB","T.H.100 SB_0101"
"rnd_85473","T.H.100","SB",-93.35034,44.8645,1,5,NA,102,"Entrance","Leg","77th St",NA,NA,NA,NA,NA,NA,"T.H.100 SB","T.H.100 SB_0102"
"rnd_90363","T.H.212","EB",-93.52004,44.84706,2,5,NA,23,NA,NA,"Riley Creek",NA,NA,NA,NA,"S1388",NA,"T.H.212 EB","T.H.212 EB_0023"
"rnd_90385","T.H.212","EB",-93.50887,44.84855,1,5,NA,24,"Exit","Leg","Dell Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0024"
"rnd_90383","T.H.212","EB",-93.50515,44.84902,2,5,NA,25,NA,NA,"Dell Rd",NA,NA,NA,NA,"S1389",NA,"T.H.212 EB","T.H.212 EB_0025"
"rnd_90381","T.H.212","EB",-93.50031,44.84957,1,6,NA,26,"Entrance","Leg","Dell Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0026"
"rnd_90361","T.H.212","EB",-93.4953,44.84988,3,6,NA,27,NA,NA,"Candlewood Pkwy",NA,NA,NA,NA,"S1390",NA,"T.H.212 EB","T.H.212 EB_0027"
"rnd_90387","T.H.212","EB",-93.48675,44.8506,1,5,NA,29,"Exit","Leg","Eden Prairie Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0029"
"rnd_90349","T.H.212","EB",-93.48615,44.85084,2,5,NA,30,NA,NA,"Eden Prairie Rd",NA,NA,NA,NA,"S841",NA,"T.H.212 EB","T.H.212 EB_0030"
"rnd_89175","T.H.212","EB",-93.48247,44.85353,1,5,NA,32,"Entrance","Leg","Eden Prairie Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0032"
"rnd_89173","T.H.212","EB",-93.47988,44.85653,2,5,NA,33,NA,NA,"E of Eden Prairie Rd",NA,NA,NA,NA,"S842",NA,"T.H.212 EB","T.H.212 EB_0033"
"rnd_89135","T.H.212","EB",-93.47523,44.86061,1,5,NA,35,"Exit","Leg","Wallace Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0035"
"rnd_89133","T.H.212","EB",-93.47193,44.86133,2,5,NA,37,NA,NA,"Wallace Rd",NA,NA,NA,NA,"S843",NA,"T.H.212 EB","T.H.212 EB_0037"
"rnd_89131","T.H.212","EB",-93.46567,44.86155,2,5,NA,38,NA,NA,"W of Mitchell Rd",NA,NA,NA,NA,"S860",NA,"T.H.212 EB","T.H.212 EB_0038"
"rnd_89363","T.H.212","EB",-93.45811,44.86178,3,6,NA,40,NA,NA,"Mitchell Rd",NA,NA,NA,NA,"S862",NA,"T.H.212 EB","T.H.212 EB_0040"
"rnd_89359","T.H.212","EB",-93.45483,44.86126,1,7,NA,42,"Entrance","Leg","Mitchell Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0042"
"rnd_86807","T.H.212","EB",-93.45143,44.86068,4,7,NA,44,NA,NA,"W of Prairie Center Dr",NA,NA,NA,NA,"S423",NA,"T.H.212 EB","T.H.212 EB_0044"
"rnd_86811","T.H.212","EB",-93.44776,44.86079,1,6,NA,46,"Exit","Leg","Prairie Center Dr",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0046"
"rnd_86809","T.H.212","EB",-93.44607,44.86114,3,6,NA,47,NA,NA,"Prairie Center Dr",NA,NA,NA,NA,"S424",NA,"T.H.212 EB","T.H.212 EB_0047"
"rnd_86813","T.H.212","EB",-93.44049,44.86287,1,6,NA,48,"Entrance","Loop","Prairie Center Dr",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0048"
"rnd_86817","T.H.212","EB",-93.43853,44.86325,3,6,NA,49,NA,NA,"W of I-494",NA,NA,NA,NA,"S425",NA,"T.H.212 EB","T.H.212 EB_0049"
"rnd_86787","T.H.212","EB",-93.43074,44.86448,2,5,NA,51,NA,NA,"I-494",NA,NA,NA,NA,"S305",NA,"T.H.212 EB","T.H.212 EB_0051"
"rnd_86793","T.H.212","EB",-93.42495,44.86537,1,6,NA,54,"Entrance","Leg","I-494 WB",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0054"
"rnd_86821","T.H.212","EB",-93.42299,44.86568,3,6,NA,55,NA,NA,"Valley View Rd",NA,NA,NA,NA,"S306",NA,"T.H.212 EB","T.H.212 EB_0055"
"rnd_86795","T.H.212","EB",-93.41948,44.86653,1,5,NA,57,"Exit","Leg","Valley View Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0057"
"rnd_86797","T.H.212","EB",-93.41642,44.8691,1,5,NA,59,"Entrance","Leg","Valley View Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0059"
"rnd_86801","T.H.212","EB",-93.41537,44.87257,2,5,NA,60,NA,NA,"Bryant Lake Dr",NA,NA,NA,NA,"S307",NA,"T.H.212 EB","T.H.212 EB_0060"
"rnd_86803","T.H.212","EB",-93.41369,44.87957,1,5,NA,61,"Exit","Leg","Shady Oak Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0061"
"rnd_86823","T.H.212","EB",-93.41094,44.88402,1,6,NA,63,"Entrance","Leg","Shady Oak Rd",NA,NA,NA,NA,NA,NA,"T.H.212 EB","T.H.212 EB_0063"
"rnd_86827","T.H.212","EB",-93.40746,44.88862,2,5,NA,65,NA,NA,"T.H.62",NA,NA,NA,NA,"S310",NA,"T.H.212 EB","T.H.212 EB_0065"
"rnd_88685","T.H.212","EB",-93.39771,44.89049,2,5,NA,68,NA,NA,"U.S.169",NA,NA,NA,NA,"S312",NA,"T.H.212 EB","T.H.212 EB_0068"
"rnd_86829","T.H.212","WB",-93.3963,44.89064,2,3,NA,2,NA,NA,"U.S.169","left",NA,NA,NA,"S358",NA,"T.H.212 WB","T.H.212 WB_0002"
"rnd_89127","T.H.212","WB",-93.40776,44.88874,2,5,NA,5,NA,NA,"T.H.62",NA,NA,NA,NA,"S359",NA,"T.H.212 WB","T.H.212 WB_0005"
"rnd_86831","T.H.212","WB",-93.40891,44.88769,1,6,NA,6,"Entrance","Leg","W Jct T.H.62 WB",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0006"
"rnd_86835","T.H.212","WB",-93.4112,44.8841,1,5,NA,8,"Exit","Leg","Shady Oak Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0008"
"rnd_86839","T.H.212","WB",-93.4142,44.87931,1,5,NA,10,"Entrance","Leg","Shady Oak Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0010"
"rnd_86841","T.H.212","WB",-93.4158,44.87263,2,5,NA,11,NA,NA,"Bryant Lake Dr",NA,NA,NA,NA,"S362",NA,"T.H.212 WB","T.H.212 WB_0011"
"rnd_86843","T.H.212","WB",-93.41592,44.87221,1,5,NA,12,"Exit","Leg","Bryant Lake Dr",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0012"
"rnd_86845","T.H.212","WB",-93.417,44.8687,1,6,NA,13,"Entrance","Leg","Bryant Lake Dr",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0013"
"rnd_732","T.H.212","WB",-93.42629,44.86544,2,5,NA,18,NA,NA,"E of I-494",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0018"
"rnd_86849","T.H.212","WB",-93.42829,44.86512,3,6,NA,19,NA,NA,"I-494",NA,NA,NA,NA,"S364",NA,"T.H.212 WB","T.H.212 WB_0019"
"rnd_86851","T.H.212","WB",-93.42847,44.8651,1,7,NA,20,"Entrance","Loop","I-494 WB",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0020"
"rnd_86855","T.H.212","WB",-93.43546,44.86399,1,7,NA,22,"Entrance","Leg","I-494 EB",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0022"
"rnd_86859","T.H.212","WB",-93.44332,44.86234,1,6,NA,24,"Exit","Leg","Prairie Center Dr",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0024"
"rnd_86863","T.H.212","WB",-93.44889,44.86091,1,7,NA,27,"Entrance","Leg","Prairie Center Dr",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0027"
"rnd_89137","T.H.212","WB",-93.45704,44.86186,1,7,NA,30,"Exit","Leg","Mitchell Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0030"
"rnd_89143","T.H.212","WB",-93.46148,44.86194,2,5,NA,33,NA,NA,"W of Mitchell Rd",NA,NA,NA,NA,"S821",NA,"T.H.212 WB","T.H.212 WB_0033"
"rnd_89145","T.H.212","WB",-93.47257,44.86158,2,5,NA,34,NA,NA,"Wallace Rd",NA,NA,NA,NA,"S823",NA,"T.H.212 WB","T.H.212 WB_0034"
"rnd_89147","T.H.212","WB",-93.4745,44.86118,1,5,NA,35,"Entrance","Leg","Wallace Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0035"
"rnd_89167","T.H.212","WB",-93.48009,44.85665,2,5,NA,38,NA,NA,"E of Eden Prairie Rd",NA,NA,NA,NA,"S824",NA,"T.H.212 WB","T.H.212 WB_0038"
"rnd_89169","T.H.212","WB",-93.48578,44.85137,1,5,NA,41,"Exit","Loop","Eden Prairie Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0041"
"rnd_89171","T.H.212","WB",-93.48867,44.85043,2,5,NA,42,NA,NA,"Eden Prairie Rd",NA,NA,NA,NA,"S840",NA,"T.H.212 WB","T.H.212 WB_0042"
"rnd_90307","T.H.212","WB",-93.49072,44.85028,1,6,NA,43,"Entrance","Leg","Eden Prairie Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0043"
"rnd_90309","T.H.212","WB",-93.49457,44.85013,3,6,NA,44,NA,NA,"Candlewood Pkwy",NA,NA,NA,NA,"S1365",NA,"T.H.212 WB","T.H.212 WB_0044"
"rnd_90311","T.H.212","WB",-93.50557,44.8493,1,5,NA,45,"Exit","Loop","Dell Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0045"
"rnd_90313","T.H.212","WB",-93.50615,44.84921,2,5,NA,46,NA,NA,"Dell Rd",NA,NA,NA,NA,"S1366",NA,"T.H.212 WB","T.H.212 WB_0046"
"rnd_90315","T.H.212","WB",-93.51131,44.84854,1,5,NA,47,"Entrance","Leg","Dell Rd",NA,NA,NA,NA,NA,NA,"T.H.212 WB","T.H.212 WB_0047"
"rnd_90317","T.H.212","WB",-93.52014,44.84739,2,5,NA,48,NA,NA,"Riley Creek",NA,NA,NA,NA,"S1367",NA,"T.H.212 WB","T.H.212 WB_0048"
"rnd_89121","T.H.252","NB",-93.28542,45.06723,2,5,NA,2,NA,NA,"I-694",NA,NA,NA,NA,"S238",NA,"T.H.252 NB","T.H.252 NB_0002"
"rnd_89123","T.H.252","SB",-93.28625,45.06762,2,6,NA,38,NA,NA,"I-694",NA,NA,NA,TRUE,"S239",NA,"T.H.252 SB","T.H.252 SB_0038"
"rnd_92907","T.H.280","NB",-93.20162,44.96368,1,6,NA,5,"Entrance",NA,"University Ave",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0005"
"rnd_92901","T.H.280","NB",-93.2021,44.96819,1,6,NA,7,"Entrance",NA,"Territorial Rd",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0007"
"rnd_92903","T.H.280","NB",-93.20232,44.97484,1,6,NA,8,"Exit",NA,"Energy Park Dr",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0008"
"rnd_92791","T.H.280","NB",-93.2027,44.97727,2,6,NA,9,NA,NA,"Energy Park Dr",NA,NA,NA,NA,"S1467",NA,"T.H.280 NB","T.H.280 NB_0009"
"rnd_93251","T.H.280","NB",-93.20323,44.9797,1,6,NA,10,"Entrance",NA,"Energy Park Dr",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0010"
"rnd_93549","T.H.280","NB",-93.20352,44.98405,1,6,NA,11,"Exit",NA,"Como Ave",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0011"
"rnd_92889","T.H.280","NB",-93.20349,44.98548,2,6,NA,12,NA,NA,"Como Ave",NA,NA,NA,NA,"S1468",NA,"T.H.280 NB","T.H.280 NB_0012"
"rnd_93575","T.H.280","NB",-93.20351,44.98706,1,6,NA,13,"Entrance",NA,"Como Ave",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0013"
"rnd_93573","T.H.280","NB",-93.20438,44.98995,1,6,NA,14,"Exit",NA,"Hennepin Ave",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0014"
"rnd_92887","T.H.280","NB",-93.20506,44.99163,2,6,NA,15,NA,NA,"Hennepin Ave",NA,NA,NA,NA,"S1469",NA,"T.H.280 NB","T.H.280 NB_0015"
"rnd_93557","T.H.280","NB",-93.20544,44.99327,1,6,NA,16,"Entrance",NA,"Hennepin Ave",NA,NA,NA,NA,NA,NA,"T.H.280 NB","T.H.280 NB_0016"
"rnd_92891","T.H.280","NB",-93.20547,45.00123,2,6,NA,20,NA,NA,"Roselawn Ave",NA,NA,NA,NA,"S1470",NA,"T.H.280 NB","T.H.280 NB_0020"
"rnd_93249","T.H.280","NB",-93.20316,45.00833,2,6,NA,24,"Exit","Common","I-35W NB",NA,NA,"rnd_86979",NA,NA,NA,"T.H.280 NB","T.H.280 NB_0024"
"rnd_92885","T.H.280","SB",-93.20467,45.00674,2,6,NA,6,NA,NA,"T.H.36",NA,NA,NA,NA,"S1474",NA,"T.H.280 SB","T.H.280 SB_0006"
"rnd_92893","T.H.280","SB",-93.20599,45.00083,2,6,NA,8,NA,NA,"Roselawn Ave",NA,NA,NA,NA,"S1475",NA,"T.H.280 SB","T.H.280 SB_0008"
"rnd_93563","T.H.280","SB",-93.2057,44.99331,1,6,NA,11,"Exit",NA,"Hennepin Ave",NA,NA,NA,NA,NA,NA,"T.H.280 SB","T.H.280 SB_0011"
"rnd_92897","T.H.280","SB",-93.20529,44.99164,2,6,NA,12,NA,NA,"Hennepin Ave",NA,NA,NA,NA,"S1476",NA,"T.H.280 SB","T.H.280 SB_0012"
"rnd_93547","T.H.280","SB",-93.20487,44.99028,1,6,NA,13,"Entrance",NA,"Hennepin Ave",NA,NA,NA,NA,NA,NA,"T.H.280 SB","T.H.280 SB_0013"
"rnd_93543","T.H.280","SB",-93.20385,44.98742,1,6,NA,14,"Exit",NA,"Como Ave",NA,NA,NA,NA,NA,NA,"T.H.280 SB","T.H.280 SB_0014"
"rnd_93577","T.H.280","SB",-93.20384,44.98413,1,6,NA,16,"Entrance",NA,"Como Ave",NA,NA,NA,NA,NA,NA,"T.H.280 SB","T.H.280 SB_0016"
"rnd_92909","T.H.280","SB",-93.2033,44.97862,1,6,NA,17,"Exit",NA,"Energy Park Dr",NA,NA,NA,NA,NA,NA,"T.H.280 SB","T.H.280 SB_0017"
"rnd_92913","T.H.280","SB",-93.20294,44.97702,2,6,NA,18,NA,NA,"Energy Park Dr",NA,NA,NA,NA,"S1478",NA,"T.H.280 SB","T.H.280 SB_0018"
"rnd_93253","T.H.280","SB",-93.20273,44.97569,1,6,NA,19,"Entrance",NA,"Energy Park Dr",NA,NA,NA,NA,NA,NA,"T.H.280 SB","T.H.280 SB_0019"
"rnd_92899","T.H.280","SB",-93.20236,44.96758,2,6,NA,21,NA,NA,"Territorial Rd",NA,NA,NA,NA,"S1479",NA,"T.H.280 SB","T.H.280 SB_0021"
"rnd_86615","T.H.36","EB",-93.19034,45.01005,1,6,NA,5,"Exit","Leg","Cleveland Ave",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0005"
"rnd_86617","T.H.36","EB",-93.18761,45.00998,1,6,NA,6,"Entrance","Loop","I-35W SB",NA,NA,NA,NA,NA,NA,"T.H.36 EB","T.H.36 EB_0006"
"rnd_88573","T.H.36","EB",-93.18347,45.01001,1,7,NA,8,"Entrance","Leg","Cleveland Ave NB",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0008"
"rnd_88577","T.H.36","EB",-93.1768,45.01004,1,7,NA,10,"Exit","Loop","Fairview Ave",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0010"
"rnd_86623","T.H.36","EB",-93.17233,45.01,1,7,NA,12,"Entrance","Leg","Fairview Ave",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0012"
"rnd_86625","T.H.36","EB",-93.16964,45.01002,1,6,NA,13,"Exit","Leg","Snelling Ave SB",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0013"
"rnd_86627","T.H.36","EB",-93.16727,45.01003,1,7,NA,15,"Entrance","Loop","Snelling Ave SB",NA,NA,NA,NA,NA,NA,"T.H.36 EB","T.H.36 EB_0015"
"rnd_86629","T.H.36","EB",-93.1657,45.01006,1,6,NA,16,"Exit","Loop","Snelling Ave NB",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0016"
"rnd_86633","T.H.36","EB",-93.15993,45.01011,1,6,NA,18,"Exit","Leg","Hamline Ave",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0018"
"rnd_86637","T.H.36","EB",-93.15835,45.01015,1,7,NA,20,"Entrance","Loop","Hamline Ave",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0020"
"rnd_86639","T.H.36","EB",-93.15128,45.01024,1,6,NA,21,"Exit","Leg","Lexington Ave",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0021"
"rnd_86643","T.H.36","EB",-93.14252,45.01036,1,6,NA,23,"Entrance","Leg","Lexington Ave",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0023"
"rnd_86647","T.H.36","EB",-93.13195,45.00957,1,6,NA,26,"Exit","Leg","Dale St",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0026"
"rnd_86653","T.H.36","EB",-93.12217,45.00931,1,6,NA,29,"Entrance","Leg","Dale St",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0029"
"rnd_86659","T.H.36","EB",-93.11012,45.00749,1,6,NA,33,"Exit","Leg","Rice St",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0033"
"rnd_86663","T.H.36","EB",-93.10326,45.00749,1,6,NA,35,"Entrance","Leg","Rice St",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0035"
"rnd_86669","T.H.36","EB",-93.09082,45.01038,1,7,NA,40,"Entrance","Loop","I-35E SB",NA,NA,NA,NA,NA,NA,"T.H.36 EB","T.H.36 EB_0040"
"rnd_86673","T.H.36","EB",-93.08787,45.01059,2,6,NA,42,NA,NA,"I-35E",NA,NA,NA,TRUE,"S600",NA,"T.H.36 EB","T.H.36 EB_0042"
"rnd_86675","T.H.36","EB",-93.08542,45.01044,1,7,NA,43,"Entrance","Leg","I-35E NB",NA,NA,NA,NA,NA,NA,"T.H.36 EB","T.H.36 EB_0043"
"rnd_86677","T.H.36","EB",-93.08108,45.00967,1,6,NA,45,"Exit","Leg","Edgerton St",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0045"
"rnd_86681","T.H.36","EB",-93.07328,45.00952,1,6,NA,48,"Entrance","Leg","Edgerton St",NA,NA,NA,TRUE,NA,NA,"T.H.36 EB","T.H.36 EB_0048"
"rnd_86683","T.H.36","EB",-93.06563,45.01059,2,6,NA,52,NA,NA,"Arcade St",NA,NA,NA,NA,"S602",NA,"T.H.36 EB","T.H.36 EB_0052"
"rnd_86685","T.H.36","EB",-93.05775,45.01169,1,6,NA,55,"Exit","Leg","T.H.61 SB",NA,NA,"rnd_1091",NA,NA,"t","T.H.36 EB","T.H.36 EB_0055"
